what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307775266
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1306307776859
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1306307780068
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306307785200
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306307791553
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306307792261
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306307795786
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306307796821
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306307797920
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306307801358
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1306307804813
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307815057
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307816093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307817180
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307850617
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1306307856063
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307864816
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307888166
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307896337
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307912344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306307914663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331466673
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331472218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1306331484196
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1306331488267
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306331506261
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306331509746
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331513185
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331567257
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306331570085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331574545
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331590220
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331599479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331604850
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331605073
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331605118
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306331609205
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306331617928
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331621296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331646881
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306331648843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331652185
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331655332
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331655491
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331655535
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306331657750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306331663848
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1306331676245
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306331677990
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331679873
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306331681040
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331786835
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331788687
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306331788687
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306331793538
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1306331814542
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1306331817266
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331818495
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331818812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306331820945
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331830687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331908141
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306331910265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331917597
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331918922
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331924197
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331937051
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331937259
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331943537
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306331952331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332016724
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332024640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332039374
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332042513
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332248291
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306332316614
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306332318898
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306332323891
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1306332328320
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306332329378
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1306332363418
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306332396181
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306332409431
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306332414069
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306332420130
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1306332424656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306332427609
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1306332477042
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306332494494
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306332523472
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1306332529899
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1306332539622
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306332539636
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1306332543965
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332544072
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332544938
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332545724
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332546472
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332547270
opened,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1306332547613
closed,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1306332553137
activated,perspective,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.JavaPerspective",1306332555071
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306332555085
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1306332562775
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1306332566399
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1306332573259
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306332573273
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1306332576732
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332576839
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.ExpressionView",1306332581069
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332590514
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332613920
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1306332620841
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.ExpressionView",1306332625525
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332644308
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306332680867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332684288
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332691591
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306332692453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332708538
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332715805
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306332716420
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332721083
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332729714
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332733876
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306332738561
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306332757790
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332758322
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332846127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332858047
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332888229
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306332934568
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1306332940493
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1306332954778
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332954882
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.VariableView",1306332956563
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1306332960862
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332960991
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332968064
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepOver",1306332969412
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.ExpressionView",1306332974847
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332977160
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332987092
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306332992490
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306333004713
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1306333008806
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306333012182
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306333020758
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1306333024611
opened,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1306333033624
activated,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1306333033650
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugView",1306333042593
closed,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1306333042924
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1306333047730
opened,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1306333054677
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1306333060602
closed,editor,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1306333060675
activated,view,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.ExpressionView",1306333067850
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306333074044
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306333076885
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306333080356
